Year,Continent,Country Name,Product Name,US Customs District,Value (USD),Volume (kg)
2022,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",737450,44292
2022,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",140320,8057
2022,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"CHICAGO, IL",31834,1515
2022,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"MIAMI, FL",14073,761
2022,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",1137934,99166
2022,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",402687,27089
2022,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",1056086,96262
2022,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",416354,52805
2022,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",17003,1953
2022,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",75443,6177
2022,ASIA,SOUTH KOREA,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",188600,3218
2022,ASIA,SOUTH KOREA,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",58391,973
2022,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",2870456,52240
2022,EUROPE,SPAIN,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",8803,170
2022,EUROPE,SPAIN,TUNA BLUEFIN ATLANTIC FROZEN,"MIAMI, FL",12514,237
2022,EUROPE,SPAIN,TUNA BLUEFIN ATLANTIC FROZEN,"HOUSTON-GALVESTON, TX",3407,62
2022,AFRICA,ALGERIA,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",3081,66
2022,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",3522,51
2022,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",8400,84
2022,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",112944,1518
2022,CENTRAL AMERICA,COSTA RICA,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",2055,60
2022,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",81432,1726
2022,EUROPE,CROATIA,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",17774,370
2022,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",4852,66
2022,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",4321,59
2022,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",290426,10361
2022,ASIA,SOUTH KOREA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",134770,2695
2022,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",537938,12636
2021,AFRICA,MOROCCO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",15767,566
2021,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",78117,3571
2021,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",4959,237
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",284138,3876
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",114466,2190
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",706773,14501
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",351408,7163
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",900586,15714
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",7249,38
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",202454,4032
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",80738,2844
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","WASHINGTON, DC",5578,174
2021,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",249282,3872
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",56150,1915
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",7644501,314603
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",33456,1396
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",7156774,249360
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",345322,12774
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",569057,20482
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",25228,893
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","GREAT FALLS, MT",115626,4168
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",822798,27976
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",1417560,55087
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",870015,31111
2021,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",3544,64
2021,EUROPE,MALTA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",16709,391
2021,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",140249,7007
2021,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",2211,28
2021,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",7306,207
2021,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",2396161,184371
2021,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",329747,53627
2021,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",51940756,2549290
2021,OCEANIA,NEW ZEALAND,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",16999,1625
2021,SOUTH AMERICA,BRAZIL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",10468,559
2021,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",838215,47862
2021,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",7514,359
2021,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"CHICAGO, IL",38466,1804
2021,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",2932664,231672
2021,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",1005457,69599
2021,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",12904,1844
2021,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"SEATTLE, WA",26245,3281
2021,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",25977,2479
2021,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",414089,48139
2021,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",75982,12276
2021,SOUTH AMERICA,BRAZIL,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",4237,878
2021,AFRICA,SOUTH AFRICA,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",3385,162
2021,ASIA,SOUTH KOREA,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",378374,6237
2021,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",2752581,45531
2021,EUROPE,CROATIA,TUNA BLUEFIN ATLANTIC FROZEN,"MIAMI, FL",4937,60
2021,EUROPE,TURKEY,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",15433,257
2021,ASIA,SOUTH KOREA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",8523,175
2021,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",12215,113
2021,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",30122,364
2021,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",185963,1365
2021,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",94183,2191
2021,EUROPE,CROATIA,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",6723,134
2021,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",2774,38
2021,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",17929,235
2021,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",9053,204
2021,ASIA,SOUTH KOREA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",25620,470
2021,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",675010,16543
2021,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",29387,534
2020,AFRICA,TUNISIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",343715,14745
2020,AFRICA,TUNISIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",582734,22917
2020,AFRICA,TUNISIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",8693,350
2020,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",47048,3549
2020,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",4449,260
2020,ASIA,SOUTH KOREA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",2489,38
2020,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",196613,4391
2020,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",131787,2764
2020,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",485611,14668
2020,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",229702,4480
2020,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",197578,4482
2020,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",2158,32
2020,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",15633,328
2020,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",42978,751
2020,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",50126,697
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",40726,1398
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",4235924,176888
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PHILADELPHIA, PA",13772,613
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",24932,999
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",3256001,117894
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",119019,4280
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",104590,3764
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",468449,16243
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",385464,14863
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",221766,8258
2020,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",125464,4431
2020,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",14436,582
2020,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",11475,459
2020,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",4608,192
2020,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",28337,1304
2020,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",1780385,95071
2020,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",585750,29915
2020,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",33886,1612
2020,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",20092,794
2020,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",49431,2332
2020,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",660110,49515
2020,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",100880,18445
2020,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",20177849,998688
2020,OCEANIA,NEW ZEALAND,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",6471,174
2020,SOUTH AMERICA,CHILE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",6139,1132
2020,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",472533,33174
2020,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",2946,167
2020,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"CHICAGO, IL",10867,635
2020,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",500108,40053
2020,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",149950,10447
2020,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",19672,1115
2020,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",350456,41304
2020,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",20583,1904
2020,ASIA,SOUTH KOREA,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",46980,834
2020,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",1459468,25000
2020,EUROPE,TURKEY,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",16714,285
2020,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",3184,12
2020,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"SAN FRANCISCO, CA",2797,45
2020,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",59877,377
2020,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",24340,610
2020,EUROPE,CROATIA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",251588,76008
2020,EUROPE,CROATIA,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",92702,12913
2020,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",5216,73
2020,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"BALTIMORE, MD",383490,14961
2020,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"SEATTLE, WA",8830,300
2020,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",475288,12132
2020,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",134762,2930
2019,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",5969,504
2019,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",34399,2600
2019,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",3991,302
2019,ASIA,INDONESIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",12827,971
2019,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",656065,13276
2019,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",211468,4387
2019,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",989629,30345
2019,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",614138,13116
2019,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",9302,237
2019,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",674657,14564
2019,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",57138,1085
2019,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",126743,2598
2019,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",2298,72
2019,EUROPE,FRANCE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",138734,5021
2019,EUROPE,FRANCE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",21198,771
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",34299,1192
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",15007035,560585
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PHILADELPHIA, PA",45974,2090
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",31212,1448
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",2068146,79416
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",570436,21046
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",545605,20188
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",997629,35318
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",757547,26828
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",107047,3952
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","WASHINGTON, DC",41301,1545
2019,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",642837,22412
2019,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",2466859,127961
2019,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",113432,6196
2019,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",2213,37
2019,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",45868,1948
2019,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",136671,6772
2019,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",1880422,146657
2019,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",359276,34665
2019,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",24487667,1293204
2019,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",35502,2367
2019,OCEANIA,NEW ZEALAND,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",6543,572
2019,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"BOSTON, MA",126259,9746
2019,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",47293,4800
2019,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",17278,1307
2019,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"MIAMI, FL",14056,1098
2019,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"BOSTON, MA",16245,1083
2019,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",41193,2897
2019,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",388963,25950
2019,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",244529,16462
2019,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"MIAMI, FL",10845,567
2019,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",40910,5005
2019,AFRICA,LIBYA,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",51488,1170
2019,ASIA,SOUTH KOREA,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",106859,1804
2019,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",1827200,31532
2019,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",12832,229
2019,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"HONOLULU, HI",2444,8
2019,EUROPE,CROATIA,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",154764,2676
2019,EUROPE,TURKEY,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",21154,380
2019,EUROPE,TURKEY,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",65271,1134
2019,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",53510,16166
2019,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"SAN FRANCISCO, CA",8462,64
2019,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"HONOLULU, HI",84390,216
2019,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"SAN FRANCISCO, CA",8628,137
2019,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"BALTIMORE, MD",198511,10874
2019,ASIA,SOUTH KOREA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",45437,969
2019,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",629697,16983
2019,EUROPE,CROATIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",197410,3353
2019,EUROPE,TURKEY,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",116329,2241
2019,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",286586,6215
2018,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",16148,2222
2018,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",19590,4029
2018,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",5192,590
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",929934,23071
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",107537,2598
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",707591,22266
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",626209,14977
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",20654,346
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",1139351,22871
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",2826,71
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",73343,1596
